47.33,47.06,46.9,46.48,46.74,46.73,47.52,48.29,48.7,48.06,46.99,47.17,47.47,47.48,47.7,47.83,48.02,47.8,47.76,47.69,47.31,47.5,47.3,47.01,46.79,47.11,46.65,47.07,47.09,46.97,46.62,47.36,46.63,46.78,46.5,47.22,47.32,47.07,46.78,46.63,46.22,45.9,46.12,46.35,45.91,45.79,46.17,45.88,45.81,45.53,45.85,45.72,45.87,46.07,46.32,46.43,46.75,46.85,47.06,47.07,46.89,47.05,47.18,47.24,47.11,47.14,46.65,46.52,46.62,46.65,46.83,46.91,47.13,47.24,47.22,47.11,47.15,47.38,47.55,47.54,47.72,47.62,47.61,47.57,47.53,47.31,47.72,47.46,47.55,47.35,47.55,47.55,47.69,47.32,47.06,46.89,46.72,46.34,46.4,46.43,46.71,46.95,46.93,47.06,46.94,47.13,47.31,47.23,47.33,47.56,47.48,47.5,47.64,47.8,47.63,47.63,47.49,47.65,47.9,48.1,48.14,48.61,48.61,48.85,49.17,49.03,48.74,49.08,49.04,49.22,49.17,49.43,49.19,49.44,49.26,49.28,49.53,49.59,49.81,49.82,49.91,49.85,49.95,49.79,49.72,49.46,49.13,49.04,49.24,48.93,48.91,48.82,49.02,48.89,49.24,49.16,49.44,49.48,49.66,49.58,49.58,49.6,49.61,49.42,49.27,49.26,49.22,49.2,49.23,48.94,49.13,49.21,49.29,49.6,49.25,49.36,49.27,49.36,49.1,48.72,48.8,48.57,48.76,48.94,49.06,48.84,49.2,49.09,48.65,48.91,48.82,48.93,49.09,49.06,49.04,49.1,49.64,49.65,49.83,49.64,49.79,49.64,49.61,49.8,50.08,49.73,49.52,49.81,49.58,49.59,49.5,49.61,49.72,49.61,49.57,49.62,49.61,49.29,49.33,49.22,49.36,49.41,49.45,49.51,49.48,49.66,49.76,49.49,49.63,49.69,49.77,49.55,49.37,49.34,49.17,49.14,48.99,49.15,49.27,49.31
48.38,48.18,47.91,47.5,47.81,47.37,46.99,46.98,46.92,47.05,47.33,47.5,47.38,47.05,46.7,46.18,46.29,46.45,46.56,46.68,46.9,46.99,46.77,46.75,46.4,46.01,46.02,46.31,46.44,46.1,46.05,45.87,45.57,45.37,45.96,46.07,46.09,46.28,46.22,46.16,45.97,46.52,46.8,47,46.96,47.2,47.17,47.14,47.12,47.09,47.19,47.15,47.2,47.22,46.81,47.08,47.76,47.71,47.74,47.78,47.96,47.85,47.49,47.01,46.55,46.24,45.83,45.77,45.76,45.95,46.19,46.39,46.73,46.76,46.91,46.93,47.7,48.08,48.14,48.06,47.65,47.52,47.43,47.42,47.46,47.31,46.93,46.91,47.13,47.46,47.61,47.85,48.01,48.24,48.29,48.06,48.12,48.08,48.43,48.55,48.83,48.82,48.84,49.04,48.93,48.94,48.94,48.9,49.06,49.1,49.22,49.27,49.26,49.27,49.08,49.22,49.27,49.37,49.35,49.11,49.42,49.17,49.16,49.21,49.22,49.06,49.09,49.25,49.09,49.4,49.34,49.48,49.45,49.68,49.72,49.52,49.71,49.7,49.53,49.32,49.22,49,48.93,48.71,49.04,49.07,48.87,48.66,48.86,48.76,48.76,49.14,49.3,49.35,49.55,49.59,49.91,50.18,50.01,49.85,49.53,49.06,49.1,49.42,49.7,49.71,49.69,49.7,49.51,49.45,49.46,49.5,49.31,49.43,49.22,49,49.08,48.93,48.92,48.92,48.88,49.05,49.62,49.55,49.53,49.99,49.97,49.89,50.04,50.18,50.09,49.41,48.72,47.45,47.37,45.03,44.26,43.61,42.43,42.6,40.05,39.4,38.05,37.12,36.49,35.59,34.07,33.73,32.25,31.04,30.3,29.42,28.22,28.31,26.55,26.57,24.35,23.18,22.9,21,20.58,20.49,18.02,17.53,16.38,15.86,14.1,13.61,12.53,12.52,10.34,9.85,8.1,8.1,6.07,6.1,4.04,4.1,4.11,1.22
