,0
2017-07-01 08:00:00,30.080000000000005
2017-07-01 08:01:00,30.100000000000005
2017-07-01 08:02:00,30.090000000000003
2017-07-01 08:03:00,30.19
2017-07-01 08:04:00,30.150000000000002
2017-07-01 08:05:00,30.130000000000003
2017-07-01 08:06:00,30.180000000000003
2017-07-01 08:07:00,30.150000000000002
2017-07-01 08:08:00,30.23
2017-07-01 08:09:00,30.17
2017-07-01 08:10:00,30.17
2017-07-01 08:11:00,30.200000000000003
2017-07-01 08:12:00,30.230000000000004
2017-07-01 08:13:00,30.300000000000004
2017-07-01 08:14:00,30.330000000000005
2017-07-01 08:15:00,30.350000000000005
2017-07-01 08:16:00,30.090000000000007
2017-07-01 08:17:00,30.110000000000007
2017-07-01 08:18:00,30.170000000000005
2017-07-01 08:19:00,30.140000000000008
2017-07-01 08:20:00,30.40000000000001
2017-07-01 08:21:00,30.480000000000015
2017-07-01 08:22:00,30.480000000000015
2017-07-01 08:23:00,30.45000000000001
2017-07-01 08:24:00,30.600000000000012
2017-07-01 08:25:00,30.600000000000012
2017-07-01 08:26:00,30.61000000000001
2017-07-01 08:27:00,30.57
2017-07-01 08:28:00,30.520000000000003
2017-07-01 08:29:00,30.380000000000003
2017-07-01 08:30:00,30.360000000000007
2017-07-01 08:31:00,30.030000000000005
2017-07-01 08:32:00,30.030000000000005
2017-07-01 08:33:00,30.020000000000007
2017-07-01 08:34:00,30.120000000000005
2017-07-01 08:35:00,30.110000000000003
2017-07-01 08:36:00,30.090000000000003
2017-07-01 08:37:00,30.100000000000005
2017-07-01 08:38:00,30.020000000000003
2017-07-01 08:39:00,30.119999999999997
2017-07-01 08:40:00,29.86
2017-07-01 08:41:00,29.78
2017-07-01 08:42:00,29.639999999999997
2017-07-01 08:43:00,29.659999999999997
2017-07-01 08:44:00,29.399999999999995
2017-07-01 08:45:00,29.369999999999997
2017-07-01 08:46:00,29.279999999999998
2017-07-01 08:47:00,29.29
2017-07-01 08:48:00,29.049999999999994
2017-07-01 08:49:00,29.02999999999999
2017-07-01 08:50:00,28.839999999999993
2017-07-01 08:51:00,28.749999999999993
2017-07-01 08:52:00,28.59999999999999
2017-07-01 08:53:00,28.59999999999999
2017-07-01 08:54:00,28.219999999999988
2017-07-01 08:55:00,28.08999999999999
2017-07-01 08:56:00,27.889999999999993
2017-07-01 08:57:00,28.039999999999996
2017-07-01 08:58:00,28.329999999999995
2017-07-01 08:59:00,28.589999999999996
2017-07-01 09:00:00,28.66999999999999
2017-07-01 09:01:00,28.859999999999996
2017-07-01 09:02:00,28.889999999999993
2017-07-01 09:03:00,28.889999999999993
2017-07-01 09:04:00,28.879999999999995
2017-07-01 09:05:00,29.109999999999992
2017-07-01 09:06:00,29.239999999999995
2017-07-01 09:07:00,29.5
2017-07-01 09:08:00,29.54
2017-07-01 09:09:00,29.850000000000005
2017-07-01 09:10:00,29.850000000000005
2017-07-01 09:11:00,30.240000000000002
2017-07-01 09:12:00,30.240000000000002
2017-07-01 09:13:00,30.430000000000007
2017-07-01 09:14:00,30.53000000000001
2017-07-01 09:15:00,30.58000000000001
2017-07-01 09:16:00,30.58000000000001
2017-07-01 09:17:00,30.58000000000001
2017-07-01 09:18:00,30.58000000000001
2017-07-01 09:19:00,30.470000000000006
2017-07-01 09:20:00,30.470000000000006
2017-07-01 09:21:00,30.430000000000007
2017-07-01 09:22:00,30.430000000000007
2017-07-01 09:23:00,30.440000000000005
2017-07-01 09:24:00,30.440000000000005
2017-07-01 09:25:00,30.480000000000008
2017-07-01 09:26:00,30.470000000000006
2017-07-01 09:27:00,30.510000000000005
2017-07-01 09:28:00,30.520000000000007
2017-07-01 09:29:00,30.500000000000007
2017-07-01 09:30:00,30.470000000000006
2017-07-01 09:31:00,30.460000000000004
2017-07-01 09:32:00,30.550000000000004
2017-07-01 09:33:00,30.520000000000003
2017-07-01 09:34:00,30.509999999999998
2017-07-01 09:35:00,30.6
2017-07-01 09:36:00,30.630000000000003
2017-07-01 09:37:00,30.64
2017-07-01 09:38:00,30.64
2017-07-01 09:39:00,30.64
2017-07-01 09:40:00,30.64
2017-07-01 09:41:00,30.64
2017-07-01 09:42:00,30.64
2017-07-01 09:43:00,30.39
2017-07-01 09:44:00,30.39
2017-07-01 09:45:00,30.39
2017-07-01 09:46:00,30.39
2017-07-01 09:47:00,30.36
2017-07-01 09:48:00,30.35
2017-07-01 09:49:00,30.35
2017-07-01 09:50:00,30.330000000000002
2017-07-01 09:51:00,30.310000000000002
2017-07-01 09:52:00,30.310000000000002
2017-07-01 09:53:00,30.360000000000003
2017-07-01 09:54:00,30.360000000000007
2017-07-01 09:55:00,30.410000000000004
2017-07-01 09:56:00,30.45000000000001
2017-07-01 09:57:00,30.460000000000008
2017-07-01 09:58:00,30.050000000000008
2017-07-01 09:59:00,30.17000000000001
2017-07-01 10:00:00,30.080000000000005
2017-07-01 10:01:00,30.140000000000004
2017-07-01 10:02:00,30.150000000000006
2017-07-01 10:03:00,30.190000000000005
2017-07-01 10:04:00,30.200000000000006
2017-07-01 10:05:00,30.200000000000006
2017-07-01 10:06:00,30.300000000000004
2017-07-01 10:07:00,30.320000000000004
