2017/7/1 8:00,29.98
2017/7/1 8:01,29.98
2017/7/1 8:02,29.98
2017/7/1 8:03,29.98
2017/7/1 8:04,29.98
2017/7/1 8:05,29.98
2017/7/1 8:06,29.98
2017/7/1 8:07,29.98
2017/7/1 8:08,29.98
2017/7/1 8:09,29.98
2017/7/1 8:10,29.98
2017/7/1 8:11,29.98
2017/7/1 8:12,29.98
2017/7/1 8:13,29.98
2017/7/1 8:14,29.98
2017/7/1 8:15,30.03
2017/7/1 8:16,30.03
2017/7/1 8:17,30.03
2017/7/1 8:18,30.03
2017/7/1 8:19,30.03
2017/7/1 8:20,30.03
2017/7/1 8:21,30.03
2017/7/1 8:22,30.03
2017/7/1 8:23,30.03
2017/7/1 8:24,30.03
2017/7/1 8:25,30.03
2017/7/1 8:26,30.03
2017/7/1 8:27,30.03
2017/7/1 8:28,30.03
2017/7/1 8:29,30.03
2017/7/1 8:30,30.07
2017/7/1 8:31,30.07
2017/7/1 8:32,30.07
2017/7/1 8:33,30.07
2017/7/1 8:34,30.07
2017/7/1 8:35,30.07
2017/7/1 8:36,30.07
2017/7/1 8:37,30.07
2017/7/1 8:38,30.07
2017/7/1 8:39,30.07
2017/7/1 8:40,30.07
2017/7/1 8:41,30.07
2017/7/1 8:42,30.07
2017/7/1 8:43,30.07
2017/7/1 8:44,30.07
2017/7/1 8:45,30.07
2017/7/1 8:46,29.99
2017/7/1 8:47,29.84
2017/7/1 8:48,29.84
2017/7/1 8:49,29.72
2017/7/1 8:50,29.72
2017/7/1 8:51,29.67
2017/7/1 8:52,29.64
2017/7/1 8:53,29.71
2017/7/1 8:54,29.71
2017/7/1 8:55,29.68
2017/7/1 8:56,29.68
2017/7/1 8:57,29.78
2017/7/1 8:58,29.78
2017/7/1 8:59,29.7
2017/7/1 9:00,29.56
2017/7/1 9:01,29.27
2017/7/1 9:02,29.35
2017/7/1 9:03,29.15
2017/7/1 9:04,29.36
2017/7/1 9:05,29.36
2017/7/1 9:06,29.36
2017/7/1 9:07,29.36
2017/7/1 9:08,29.33
