,0
2017-07-01 08:00:00,15.170000000000002
2017-07-01 08:01:00,15.170000000000002
2017-07-01 08:02:00,14.21
2017-07-01 08:03:00,14.240000000000002
2017-07-01 08:04:00,14.25
2017-07-01 08:05:00,14.260000000000002
2017-07-01 08:06:00,14.340000000000003
2017-07-01 08:07:00,14.350000000000003
2017-07-01 08:08:00,14.350000000000003
2017-07-01 08:09:00,14.230000000000004
2017-07-01 08:10:00,14.230000000000004
2017-07-01 08:11:00,14.220000000000004
2017-07-01 08:12:00,13.960000000000003
2017-07-01 08:13:00,13.990000000000004
2017-07-01 08:14:00,13.260000000000003
2017-07-01 08:15:00,13.179999999999998
2017-07-01 08:16:00,13.17
2017-07-01 08:17:00,13.41
2017-07-01 08:18:00,13.41
2017-07-01 08:19:00,13.41
2017-07-01 08:20:00,13.46
2017-07-01 08:21:00,13.100000000000001
2017-07-01 08:22:00,13.100000000000001
2017-07-01 08:23:00,13.13
2017-07-01 08:24:00,13.120000000000001
2017-07-01 08:25:00,13.16
2017-07-01 08:26:00,13.150000000000002
2017-07-01 08:27:00,13.400000000000002
2017-07-01 08:28:00,13.530000000000001
2017-07-01 08:29:00,14.760000000000002
2017-07-01 08:30:00,15.02
2017-07-01 08:31:00,15.010000000000002
2017-07-01 08:32:00,15.020000000000003
2017-07-01 08:33:00,15.020000000000003
2017-07-01 08:34:00,14.98
2017-07-01 08:35:00,14.98
2017-07-01 08:36:00,15.7
2017-07-01 08:37:00,15.57
2017-07-01 08:38:00,15.57
2017-07-01 08:39:00,15.530000000000001
2017-07-01 08:40:00,15.450000000000003
2017-07-01 08:41:00,15.540000000000003
2017-07-01 08:42:00,13.8
2017-07-01 08:43:00,13.8
2017-07-01 08:44:00,13.649999999999999
2017-07-01 08:45:00,13.719999999999999
2017-07-01 08:46:00,13.9
2017-07-01 08:47:00,13.9
2017-07-01 08:48:00,13.950000000000001
2017-07-01 08:49:00,13.950000000000001
2017-07-01 08:50:00,13.950000000000001
2017-07-01 08:51:00,13.950000000000001
2017-07-01 08:52:00,14.000000000000004
2017-07-01 08:53:00,13.83
2017-07-01 08:54:00,13.76
2017-07-01 08:55:00,13.68
2017-07-01 08:56:00,13.680000000000003
2017-07-01 08:57:00,13.640000000000004
2017-07-01 08:58:00,13.700000000000003
2017-07-01 08:59:00,16.160000000000004
2017-07-01 09:00:00,15.440000000000005
2017-07-01 09:01:00,15.180000000000003
2017-07-01 09:02:00,14.940000000000001
2017-07-01 09:03:00,14.930000000000003
2017-07-01 09:04:00,14.930000000000003
2017-07-01 09:05:00,14.930000000000003
2017-07-01 09:06:00,14.870000000000001
2017-07-01 09:07:00,14.990000000000002
2017-07-01 09:08:00,15.29
2017-07-01 09:09:00,15.29
2017-07-01 09:10:00,15.46
2017-07-01 09:11:00,16.25
2017-07-01 09:12:00,15.309999999999999
2017-07-01 09:13:00,15.360000000000003
2017-07-01 09:14:00,15.600000000000001
2017-07-01 09:15:00,15.23
2017-07-01 09:16:00,15.290000000000003
2017-07-01 09:17:00,15.290000000000003
2017-07-01 09:18:00,14.18
2017-07-01 09:19:00,14.21
2017-07-01 09:20:00,14.23
2017-07-01 09:21:00,14.23
2017-07-01 09:22:00,14.190000000000001
2017-07-01 09:23:00,14.11
2017-07-01 09:24:00,14.100000000000001
2017-07-01 09:25:00,14.100000000000001
2017-07-01 09:26:00,14.09
2017-07-01 09:27:00,14.09
2017-07-01 09:28:00,14.09
2017-07-01 09:29:00,14.09
2017-07-01 09:30:00,14.059999999999999
2017-07-01 09:31:00,14.059999999999999
2017-07-01 09:32:00,14.059999999999999
2017-07-01 09:33:00,14.059999999999999
2017-07-01 09:34:00,14.150000000000002
2017-07-01 09:35:00,14.150000000000002
2017-07-01 09:36:00,14.18
2017-07-01 09:37:00,13.88
2017-07-01 09:38:00,13.850000000000001
2017-07-01 09:39:00,13.670000000000002
2017-07-01 09:40:00,13.720000000000002
2017-07-01 09:41:00,13.629999999999999
2017-07-01 09:42:00,13.629999999999999
2017-07-01 09:43:00,13.53
2017-07-01 09:44:00,13.44
2017-07-01 09:45:00,13.099999999999998
2017-07-01 09:46:00,13.049999999999997
2017-07-01 09:47:00,13.019999999999998
2017-07-01 09:48:00,12.889999999999999
2017-07-01 09:49:00,12.449999999999998
2017-07-01 09:50:00,12.449999999999998
2017-07-01 09:51:00,12.299999999999999
2017-07-01 09:52:00,12.299999999999999
2017-07-01 09:53:00,12.2
2017-07-01 09:54:00,12.2
2017-07-01 09:55:00,12.28
2017-07-01 09:56:00,12.28
2017-07-01 09:57:00,12.28
2017-07-01 09:58:00,12.59
2017-07-01 09:59:00,12.59
2017-07-01 10:00:00,12.620000000000001
2017-07-01 10:01:00,12.72
2017-07-01 10:02:00,12.81
2017-07-01 10:03:00,13.04
2017-07-01 10:04:00,13.000000000000002
2017-07-01 10:05:00,13.030000000000001
2017-07-01 10:06:00,12.950000000000001
2017-07-01 10:07:00,12.86
2017-07-01 10:08:00,12.999999999999998
2017-07-01 10:09:00,13.089999999999998
2017-07-01 10:10:00,12.829999999999997
2017-07-01 10:11:00,13.109999999999996
2017-07-01 10:12:00,12.669999999999996
2017-07-01 10:13:00,12.429999999999996
2017-07-01 10:14:00,12.429999999999996
2017-07-01 10:15:00,12.419999999999996
2017-07-01 10:16:00,12.419999999999996
2017-07-01 10:17:00,12.419999999999996
2017-07-01 10:18:00,12.059999999999997
2017-07-01 10:19:00,12.059999999999997
2017-07-01 10:20:00,12.059999999999997
2017-07-01 10:21:00,12.089999999999996
2017-07-01 10:22:00,12.099999999999998
2017-07-01 10:23:00,12.189999999999998
2017-07-01 10:24:00,12.319999999999997
2017-07-01 10:25:00,12.45
2017-07-01 10:26:00,12.719999999999999
2017-07-01 10:27:00,13.099999999999998
2017-07-01 10:28:00,12.779999999999998
2017-07-01 10:29:00,12.849999999999998
2017-07-01 10:30:00,13.209999999999999
2017-07-01 10:31:00,13.209999999999999
2017-07-01 10:32:00,13.299999999999999
2017-07-01 10:33:00,13.299999999999999
2017-07-01 10:34:00,13.27
2017-07-01 10:35:00,13.279999999999998
2017-07-01 10:36:00,13.279999999999998
2017-07-01 10:37:00,13.279999999999998
2017-07-01 10:38:00,13.53
2017-07-01 10:39:00,13.54
2017-07-01 10:40:00,13.54
2017-07-01 10:41:00,13.959999999999999
2017-07-01 10:42:00,14.009999999999998
2017-07-01 10:43:00,13.969999999999999
2017-07-01 10:44:00,13.969999999999999
2017-07-01 10:45:00,13.920000000000002
2017-07-01 10:46:00,14.030000000000001
2017-07-01 10:47:00,14.06
2017-07-01 10:48:00,14.06
2017-07-01 10:49:00,14.050000000000004
2017-07-01 10:50:00,14.050000000000004
2017-07-01 10:51:00,14.080000000000005
2017-07-01 10:52:00,14.060000000000004
2017-07-01 10:53:00,14.050000000000004
2017-07-01 10:54:00,13.430000000000001
2017-07-01 10:55:00,13.350000000000001
2017-07-01 10:56:00,13.350000000000001
2017-07-01 10:57:00,13.360000000000001
2017-07-01 10:58:00,13.33
2017-07-01 10:59:00,13.33
2017-07-01 11:00:00,13.330000000000002
2017-07-01 11:01:00,12.850000000000001
2017-07-01 11:02:00,12.790000000000001
2017-07-01 11:03:00,12.770000000000001
2017-07-01 11:04:00,12.750000000000002
2017-07-01 11:05:00,13.020000000000001
2017-07-01 11:06:00,13.040000000000003
2017-07-01 11:07:00,13.020000000000003
2017-07-01 11:08:00,13.020000000000003
2017-07-01 11:09:00,13.040000000000003
2017-07-01 11:10:00,13.210000000000003
2017-07-01 11:11:00,13.300000000000002
2017-07-01 11:12:00,13.280000000000003
2017-07-01 11:13:00,13.250000000000002
2017-07-01 11:14:00,13.300000000000002
2017-07-01 11:15:00,13.320000000000002
2017-07-01 11:16:00,14.170000000000002
2017-07-01 11:17:00,14.160000000000002
2017-07-01 11:18:00,14.170000000000002
2017-07-01 11:19:00,14.030000000000001
2017-07-01 11:20:00,14.000000000000004
2017-07-01 11:21:00,13.940000000000001
2017-07-01 11:22:00,13.940000000000001
2017-07-01 11:23:00,13.930000000000003
2017-07-01 11:24:00,13.990000000000002
2017-07-01 11:25:00,13.83
2017-07-01 11:26:00,13.819999999999999
2017-07-01 11:27:00,13.86
2017-07-01 11:28:00,13.86
2017-07-01 11:29:00,13.299999999999999
2017-07-01 11:30:00,13.340000000000002
2017-07-01 11:31:00,13.249999999999998
2017-07-01 11:32:00,13.239999999999998
2017-07-01 11:33:00,12.929999999999998
2017-07-01 11:34:00,12.659999999999998
2017-07-01 11:35:00,12.639999999999999
2017-07-01 11:36:00,12.659999999999998
2017-07-01 11:37:00,12.889999999999999
2017-07-01 11:38:00,12.909999999999997
2017-07-01 11:39:00,12.909999999999997
2017-07-01 11:40:00,12.909999999999997
2017-07-01 11:41:00,12.839999999999996
2017-07-01 11:42:00,12.62
2017-07-01 11:43:00,12.359999999999998
2017-07-01 11:44:00,12.409999999999997
2017-07-01 11:45:00,12.38
2017-07-01 11:46:00,12.36
2017-07-01 11:47:00,12.41
2017-07-01 11:48:00,12.639999999999999
2017-07-01 11:49:00,12.699999999999998
2017-07-01 11:50:00,12.709999999999997
2017-07-01 11:51:00,12.86
2017-07-01 11:52:00,12.76
2017-07-01 11:53:00,12.78
2017-07-01 11:54:00,12.359999999999998
2017-07-01 11:55:00,12.409999999999998
2017-07-01 11:56:00,12.409999999999998
2017-07-01 11:57:00,12.419999999999998
2017-07-01 11:58:00,12.409999999999998
2017-07-01 11:59:00,12.379999999999997
2017-07-02 08:00:00,14.340000000000003
2017-07-02 08:01:00,12.680000000000003
2017-07-02 08:02:00,12.710000000000003
2017-07-02 08:03:00,12.600000000000001
2017-07-02 08:04:00,12.720000000000002
2017-07-02 08:05:00,12.670000000000003
2017-07-02 08:06:00,12.430000000000001
2017-07-02 08:07:00,12.410000000000002
2017-07-02 08:08:00,12.37
2017-07-02 08:09:00,12.069999999999999
2017-07-02 08:10:00,12.09
2017-07-02 08:11:00,12.09
2017-07-02 08:12:00,11.75
2017-07-02 08:13:00,12.44
2017-07-02 08:14:00,12.5
2017-07-02 08:15:00,13.66
2017-07-02 08:16:00,13.589999999999998
2017-07-02 08:17:00,14.019999999999996
2017-07-02 08:18:00,13.949999999999996
2017-07-02 08:19:00,14.059999999999995
2017-07-02 08:20:00,14.059999999999995
2017-07-02 08:21:00,13.889999999999995
2017-07-02 08:22:00,13.889999999999995
2017-07-02 08:23:00,14.049999999999997
2017-07-02 08:24:00,14.049999999999997
2017-07-02 08:25:00,14.059999999999997
2017-07-02 08:26:00,14.309999999999997
2017-07-02 08:27:00,14.1
2017-07-02 08:28:00,14.129999999999997
2017-07-02 08:29:00,13.639999999999999
2017-07-02 08:30:00,13.55
2017-07-02 08:31:00,13.719999999999999
2017-07-02 08:32:00,13.81
2017-07-02 08:33:00,13.84
2017-07-02 08:34:00,13.729999999999999
2017-07-02 08:35:00,14.0
2017-07-02 08:36:00,14.02
2017-07-02 08:37:00,14.079999999999998
2017-07-02 08:38:00,12.680000000000001
2017-07-02 08:39:00,12.82
2017-07-02 08:40:00,12.83
2017-07-02 08:41:00,12.860000000000001
2017-07-02 08:42:00,12.850000000000001
2017-07-02 08:43:00,12.89
2017-07-02 08:44:00,12.780000000000001
2017-07-02 08:45:00,12.709999999999999
2017-07-02 08:46:00,12.709999999999999
2017-07-02 08:47:00,12.85
2017-07-02 08:48:00,12.82
2017-07-02 08:49:00,12.64
2017-07-02 08:50:00,12.540000000000001
2017-07-02 08:51:00,12.860000000000001
2017-07-02 08:52:00,12.94
2017-07-02 08:53:00,12.879999999999999
2017-07-02 08:54:00,13.020000000000001
2017-07-02 08:55:00,12.89
2017-07-02 08:56:00,12.88
2017-07-02 08:57:00,12.790000000000001
2017-07-02 08:58:00,12.71
2017-07-02 08:59:00,13.450000000000001
2017-07-02 09:00:00,17.659999999999997
2017-07-02 09:01:00,12.42
2017-07-02 09:02:00,12.459999999999999
2017-07-02 09:03:00,12.32
2017-07-02 09:04:00,12.85
2017-07-02 09:05:00,13.97
2017-07-02 09:06:00,13.919999999999998
2017-07-02 09:07:00,13.899999999999999
2017-07-02 09:08:00,14.06
2017-07-02 09:09:00,14.23
2017-07-02 09:10:00,14.380000000000003
2017-07-02 09:11:00,14.68
2017-07-02 09:12:00,14.84
2017-07-02 09:13:00,14.61
2017-07-02 09:14:00,14.449999999999998
2017-07-02 09:15:00,14.38
2017-07-02 09:16:00,14.490000000000002
2017-07-02 09:17:00,14.600000000000001
2017-07-02 09:18:00,15.420000000000003
2017-07-02 09:19:00,16.520000000000003
2017-07-02 09:20:00,17.770000000000007
2017-07-02 09:21:00,16.78
2017-07-02 09:22:00,16.45
2017-07-02 09:23:00,17.029999999999998
2017-07-02 09:24:00,16.95
2017-07-02 09:25:00,17.54
2017-07-02 09:26:00,17.389999999999997
2017-07-02 09:27:00,17.77
2017-07-02 09:28:00,17.599999999999998
2017-07-02 09:29:00,18.180000000000003
2017-07-02 09:30:00,18.690000000000005
2017-07-02 09:31:00,18.880000000000003
2017-07-02 09:32:00,19.140000000000004
2017-07-02 09:33:00,19.240000000000002
2017-07-02 09:34:00,19.05
2017-07-02 09:35:00,19.609999999999992
2017-07-02 09:36:00,19.509999999999994
2017-07-02 09:37:00,19.75
2017-07-02 09:38:00,19.0
2017-07-02 09:39:00,18.89
2017-07-02 09:40:00,18.78
2017-07-02 09:41:00,19.09
2017-07-02 09:42:00,19.180000000000003
2017-07-02 09:43:00,19.410000000000004
2017-07-02 09:44:00,19.610000000000003
2017-07-02 09:45:00,19.520000000000003
2017-07-02 09:46:00,19.320000000000004
2017-07-02 09:47:00,19.549999999999997
2017-07-02 09:48:00,20.51
2017-07-02 09:49:00,20.33
2017-07-02 09:50:00,20.34
2017-07-02 09:51:00,20.480000000000004
2017-07-02 09:52:00,20.360000000000007
2017-07-02 09:53:00,20.650000000000002
2017-07-02 09:54:00,20.770000000000003
2017-07-02 09:55:00,20.910000000000007
2017-07-02 09:56:00,20.940000000000005
2017-07-02 09:57:00,20.970000000000006
2017-07-02 09:58:00,20.590000000000007
2017-07-02 09:59:00,20.780000000000005
2017-07-02 10:00:00,20.49
